county_fips,state,state_name,county_name,class_year,projected_high_school_graduates,likely_college_entrants,likely_four_year_entrants,likely_four_year_entrants_low,likely_four_year_entrants_high,demographic_confidence,county_share_of_state_pool
27077,MN,Minnesota,Lake of the Woods County,2026,39.418,24.754,16.503,14.05,19.153,Moderate,0.0005858241330449499
27077,MN,Minnesota,Lake of the Woods County,2030,35.447,22.261,14.841,12.635,17.224,Moderate,0.0005504006747909764
27077,MN,Minnesota,Lake of the Woods County,2035,38.641,24.266,16.178,13.773,18.776,Moderate,0.0005930694597072738
27077,MN,Minnesota,Lake of the Woods County,2041,31.199,19.593,13.062,11.12,15.159,Low,0.0005351842417479514
27079,MN,Minnesota,Le Sueur County,2026,342.747,215.245,143.497,122.167,166.541,High,0.005093886853271458
27079,MN,Minnesota,Le Sueur County,2030,344.344,216.248,144.165,122.736,167.317,Moderate,0.005346710066886067
27079,MN,Minnesota,Le Sueur County,2035,331.886,208.424,138.95,118.295,161.263,Moderate,0.005093868144752872
27079,MN,Minnesota,Le Sueur County,2041,319.241,200.484,133.656,113.788,155.119,Low,0.005476309290234171
27081,MN,Minnesota,Lincoln County,2026,60.618,38.068,25.379,21.606,29.454,Moderate,0.000900896316124773
27081,MN,Minnesota,Lincoln County,2030,61.14,38.396,25.597,21.792,29.708,Moderate,0.0009493332184014844
27081,MN,Minnesota,Lincoln County,2035,45.242,28.412,18.941,16.126,21.983,Moderate,0.0006943806469607909
27081,MN,Minnesota,Lincoln County,2041,38.204,23.992,15.995,13.617,18.563,Low,0.0006553621822512902
27083,MN,Minnesota,Lyon County,2026,358.453,225.109,150.072,127.765,174.173,High,0.00532731010812608
27083,MN,Minnesota,Lyon County,2030,337.412,211.895,141.263,120.265,163.949,Moderate,0.0052390758432299955
27083,MN,Minnesota,Lyon County,2035,359.158,225.551,150.368,128.016,174.515,Moderate,0.0055124531934551985
27083,MN,Minnesota,Lyon County,2041,359.195,225.575,150.383,128.029,174.533,Low,0.006161678802404385
27085,MN,Minnesota,McLeod County,2026,407.672,256.018,170.679,145.308,198.088,High,0.0060587914229907796
27085,MN,Minnesota,McLeod County,2030,349.253,219.331,146.221,124.485,169.702,Moderate,0.005422929806241644
27085,MN,Minnesota,McLeod County,2035,328.88,206.536,137.691,117.224,159.803,Moderate,0.005047728179160208
27085,MN,Minnesota,McLeod County,2041,295.647,185.666,123.777,105.378,143.655,Low,0.00507156474749162
27087,MN,Minnesota,Mahnomen County,2026,65.466,41.113,27.408,23.334,31.81,Moderate,0.0009729480090102964
27087,MN,Minnesota,Mahnomen County,2030,81.048,50.898,33.932,28.888,39.381,Moderate,0.0012584457236144324
27087,MN,Minnesota,Mahnomen County,2035,77.517,48.681,32.454,27.63,37.666,Moderate,0.0011897510761159538
27087,MN,Minnesota,Mahnomen County,2041,72.805,45.722,30.481,25.95,35.376,Low,0.0012489147461453012
27089,MN,Minnesota,Marshall County,2026,116.609,73.23,48.82,41.563,56.66,Moderate,0.0017330348059703133
27089,MN,Minnesota,Marshall County,2030,90.866,57.064,38.042,32.388,44.152,Moderate,0.001410890042515651
27089,MN,Minnesota,Marshall County,2035,99.73,62.63,41.753,35.547,48.459,Moderate,0.0015306746392681426
27089,MN,Minnesota,Marshall County,2041,81.233,51.014,34.01,28.954,39.471,Low,0.0013934860186966649
27091,MN,Minnesota,Martin County,2026,221.574,139.148,92.766,78.976,107.663,High,0.0032930140015060925
27091,MN,Minnesota,Martin County,2030,193.684,121.633,81.089,69.035,94.111,Moderate,0.003007373448310547
27091,MN,Minnesota,Martin County,2035,191.044,119.976,79.984,68.095,92.828,Moderate,0.002932197208350476
27091,MN,Minnesota,Martin County,2041,190.583,119.686,79.791,67.93,92.604,Low,0.003269286276909295
27093,MN,Minnesota,Meeker County,2026,285.428,179.249,119.499,101.736,138.689,High,0.004242007693058921
27093,MN,Minnesota,Meeker County,2030,268.601,168.681,112.454,95.738,130.513,Moderate,0.004170629135972941
27093,MN,Minnesota,Meeker County,2035,263.592,165.536,110.357,93.953,128.079,Moderate,0.004045676919004817
27093,MN,Minnesota,Meeker County,2041,241.288,151.529,101.019,86.003,117.242,Low,0.004139081149554383
27095,MN,Minnesota,Mille Lacs County,2026,291.919,183.325,122.217,104.05,141.843,High,0.00433847774538754
27095,MN,Minnesota,Mille Lacs County,2030,277.619,174.345,116.23,98.953,134.895,Moderate,0.004310659462328065
27095,MN,Minnesota,Mille Lacs County,2035,289.451,181.775,121.183,103.17,140.644,Moderate,0.004442560662545393
27095,MN,Minnesota,Mille Lacs County,2041,274.855,172.609,115.073,97.967,133.552,Low,0.00471489598643769
27097,MN,Minnesota,Morrison County,2026,417.19,261.995,174.664,148.7,202.713,High,0.006200248524202524
27097,MN,Minnesota,Morrison County,2030,360.316,226.278,150.852,128.428,175.077,Moderate,0.0055947023549826995
27097,MN,Minnesota,Morrison County,2035,340.685,213.95,142.634,121.432,165.539,Moderate,0.005228921360434436
27097,MN,Minnesota,Morrison County,2041,342.485,215.081,143.387,122.073,166.414,Low,0.005875035480123581
27099,MN,Minnesota,Mower County,2026,567.394,356.323,237.549,202.238,275.697,High,0.008432565185508644
27099,MN,Minnesota,Mower County,2030,522.142,327.905,218.604,186.109,253.709,Moderate,0.00810742407703501
27099,MN,Minnesota,Mower County,2035,566.29,355.63,237.087,201.845,275.16,Moderate,0.008691558341788334
27099,MN,Minnesota,Mower County,2041,500.917,314.576,209.717,178.543,243.396,Low,0.008592792926634797
27101,MN,Minnesota,Murray County,2026,95.95,60.257,40.171,34.2,46.622,Moderate,0.0014260043641152918
27101,MN,Minnesota,Murray County,2030,77.931,48.941,32.627,27.777,37.867,Moderate,0.0012100584333338508
27101,MN,Minnesota,Murray County,2035,72.365,45.445,30.297,25.793,35.162,Moderate,0.0011106750828553176
27101,MN,Minnesota,Murray County,2041,45.373,28.494,18.996,16.172,22.047,Low,0.0007783269266531222
27103,MN,Minnesota,Nicollet County,2026,489.422,307.357,204.904,174.446,237.81,High,0.0072737502901215525
27103,MN,Minnesota,Nicollet County,2030,548.933,344.73,229.82,195.658,266.727,Moderate,0.00852340832695868
27103,MN,Minnesota,Nicollet County,2035,513.89,322.723,215.149,183.168,249.699,Moderate,0.007887318428447566
27103,MN,Minnesota,Nicollet County,2041,374.638,235.273,156.849,133.534,182.037,Low,0.006426594797502951
27105,MN,Minnesota,Nobles County,2026,319.987,200.952,133.968,114.054,155.482,High,0.004755623867194634
27105,MN,Minnesota,Nobles County,2030,263.305,165.355,110.237,93.851,127.94,Moderate,0.0040883931808085895
27105,MN,Minnesota,Nobles County,2035,277.995,174.581,116.387,99.087,135.078,Moderate,0.004266731874841721
27105,MN,Minnesota,Nobles County,2041,303.452,190.568,127.045,108.161,147.448,Low,0.005205462034787502
27107,MN,Minnesota,Norman County,2026,79.539,49.951,33.3,28.35,38.648,Moderate,0.0011821092499950002
27107,MN,Minnesota,Norman County,2030,55.821,35.055,23.37,19.896,27.123,Moderate,0.0008667416844238319
27107,MN,Minnesota,Norman County,2035,69.162,43.433,28.956,24.651,33.606,Moderate,0.001061508271161365
27107,MN,Minnesota,Norman County,2041,66.552,41.795,27.863,23.721,32.338,Low,0.0011416390543350038
27109,MN,Minnesota,Olmsted County,2026,1815.579,1140.184,760.123,647.133,882.19,High,0.02698301882156238
27109,MN,Minnesota,Olmsted County,2030,1717.789,1078.772,719.181,612.277,834.674,High,0.026672504646244828
27109,MN,Minnesota,Olmsted County,2035,1660.147,1042.572,695.048,591.732,806.665,Moderate,0.025480354911888162
27109,MN,Minnesota,Olmsted County,2041,1517.302,952.866,635.244,540.817,737.257,Moderate,0.02602799767736077
27111,MN,Minnesota,Otter Tail County,2026,677.538,425.494,283.663,241.497,329.216,High,0.010069523432770788
27111,MN,Minnesota,Otter Tail County,2030,624.434,392.144,261.43,222.569,303.412,Moderate,0.009695721690680935
27111,MN,Minnesota,Otter Tail County,2035,639.748,401.761,267.841,228.027,310.853,Moderate,0.00981900715746931
27111,MN,Minnesota,Otter Tail County,2041,548.21,344.276,229.517,195.4,266.375,Low,0.009404073676243383
27113,MN,Minnesota,Pennington County,2026,156.523,98.296,65.531,55.79,76.054,High,0.0023262333400183685
27113,MN,Minnesota,Pennington County,2030,171.528,107.719,71.813,61.138,83.345,Moderate,0.0026633479968017943
27113,MN,Minnesota,Pennington County,2035,139.899,87.856,58.571,49.865,67.977,Moderate,0.002147198121927753
27113,MN,Minnesota,Pennington County,2041,105.997,66.566,44.378,37.781,51.504,Low,0.0018182923987105806
27115,MN,Minnesota,Pine County,2026,320.721,201.413,134.275,114.316,155.838,High,0.004766534040929408
27115,MN,Minnesota,Pine County,2030,274.074,172.118,114.746,97.689,133.172,Moderate,0.004255604337540892
27115,MN,Minnesota,Pine County,2035,282.873,177.644,118.429,100.825,137.448,Moderate,0.004341601118381781
27115,MN,Minnesota,Pine County,2041,273.163,171.546,114.364,97.364,132.73,Low,0.004685874486154634
27117,MN,Minnesota,Pipestone County,2026,110.355,69.303,46.202,39.334,53.622,High,0.0016400923903794667
27117,MN,Minnesota,Pipestone County,2030,116.689,73.281,48.854,41.592,56.699,Moderate,0.0018118519790985576
27117,MN,Minnesota,Pipestone County,2035,113.392,71.21,47.473,40.417,55.097,Moderate,0.0017403698729600745
27117,MN,Minnesota,Pipestone County,2041,117.923,74.056,49.371,42.032,57.299,Low,0.002022872925145411
27119,MN,Minnesota,Polk County,2026,415.189,260.739,173.826,147.987,201.741,High,0.006170517079270802
27119,MN,Minnesota,Polk County,2030,399.41,250.829,167.219,142.363,194.073,Moderate,0.006201723189194185
27119,MN,Minnesota,Polk County,2035,410.884,258.035,172.023,146.453,199.649,Moderate,0.006306352952671185
27119,MN,Minnesota,Polk County,2041,313.165,196.667,131.112,111.622,152.167,Low,0.00537206650556634
27121,MN,Minnesota,Pope County,2026,139.207,87.422,58.281,49.618,67.641,High,0.002068888901225542
27121,MN,Minnesota,Pope County,2030,118.927,74.686,49.791,42.389,57.787,Moderate,0.0018466031517963756
27121,MN,Minnesota,Pope County,2035,114.587,71.96,47.974,40.842,55.678,Moderate,0.0017587038158099718
27121,MN,Minnesota,Pope County,2041,103.86,65.224,43.483,37.019,50.465,Low,0.0017816217441877942
27123,MN,Minnesota,Ramsey County,2026,6410.441,4025.757,2683.838,2284.895,3114.833,High,0.09527154554306184
27123,MN,Minnesota,Ramsey County,2030,6043.39,3795.249,2530.166,2154.066,2936.483,High,0.09383709337852401
27123,MN,Minnesota,Ramsey County,2035,5853.591,3676.055,2450.704,2086.415,2844.26,High,0.0898423940363083
27123,MN,Minnesota,Ramsey County,2041,4814.967,3023.8,2015.866,1716.215,2339.593,Moderate,0.08259657579614076
27125,MN,Minnesota,Red Lake County,2026,51.225,32.169,21.446,18.258,24.89,Moderate,0.0007612972922650771
27125,MN,Minnesota,Red Lake County,2030,49.78,31.262,20.841,17.743,24.188,Moderate,0.0007729489825314626
27125,MN,Minnesota,Red Lake County,2035,35.03,21.999,14.666,12.486,17.021,Moderate,0.0005376509652540346
27125,MN,Minnesota,Red Lake County,2041,46.664,29.305,19.537,16.633,22.674,Low,0.0008004801657922117
27127,MN,Minnesota,Redwood County,2026,188.638,118.465,78.977,67.237,91.659,High,0.002803529301604235
27127,MN,Minnesota,Redwood County,2030,171.695,107.824,71.883,61.198,83.426,Moderate,0.0026659404484937416
27127,MN,Minnesota,Redwood County,2035,174.997,109.898,73.266,62.375,85.031,Moderate,0.002685903317185815
27127,MN,Minnesota,Redwood County,2041,145.889,91.618,61.079,52.0,70.888,Low,0.002502601117503249
27129,MN,Minnesota,Renville County,2026,169.713,106.58,71.053,60.491,82.464,High,0.0025222661234405638
27129,MN,Minnesota,Renville County,2030,145.354,91.282,60.855,51.809,70.627,Moderate,0.0022569382333938316
27129,MN,Minnesota,Renville County,2035,140.594,88.293,58.862,50.112,68.315,Moderate,0.002157871987101446
27129,MN,Minnesota,Renville County,2041,134.381,84.391,56.261,47.898,65.296,Low,0.0023051903355332513
27131,MN,Minnesota,Rice County,2026,896.278,562.863,375.242,319.463,435.502,High,0.013320424819917721
27131,MN,Minnesota,Rice County,2030,904.042,567.738,378.492,322.231,439.274,Moderate,0.014037260799448914
27131,MN,Minnesota,Rice County,2035,939.531,590.026,393.35,334.88,456.518,Moderate,0.014420162861999125
27131,MN,Minnesota,Rice County,2041,848.467,532.837,355.225,302.422,412.27,Low,0.014554718128462745
27133,MN,Minnesota,Rock County,2026,113.846,71.495,47.664,40.579,55.318,High,0.0016919712285462542
27133,MN,Minnesota,Rock County,2030,100.069,62.844,41.896,35.668,48.624,Moderate,0.0015538010572051716
27133,MN,Minnesota,Rock County,2035,93.175,58.514,39.009,33.211,45.274,Moderate,0.0014300760209207432
27133,MN,Minnesota,Rock County,2041,57.507,36.115,24.076,20.497,27.943,Low,0.0009864859083410914
27135,MN,Minnesota,Roseau County,2026,177.189,111.275,74.183,63.156,86.096,High,0.0026333767012004378
27135,MN,Minnesota,Roseau County,2030,177.661,111.571,74.381,63.324,86.325,Moderate,0.002758580110429816
27135,MN,Minnesota,Roseau County,2035,164.771,103.476,68.984,58.73,80.062,Moderate,0.0025289512550911836
27135,MN,Minnesota,Roseau County,2041,134.884,84.707,56.471,48.077,65.54,Low,0.0023138121539205215
27137,MN,Minnesota,St. Louis County,2026,2243.99,1409.226,939.484,799.833,1090.355,High,0.03335003245810729
27137,MN,Minnesota,St. Louis County,2030,2179.872,1368.96,912.64,776.979,1059.2,High,0.03384736566212607
27137,MN,Minnesota,St. Louis County,2035,1961.165,1231.611,821.074,699.024,952.93,Moderate,0.030100450531044157
27137,MN,Minnesota,St. Louis County,2041,1619.78,1017.222,678.148,577.343,787.051,Moderate,0.02778591228446203
27139,MN,Minnesota,Scott County,2026,2059.172,1293.16,862.107,733.957,1000.552,High,0.030603273266070253
27139,MN,Minnesota,Scott County,2030,1964.897,1233.955,822.637,700.355,954.743,High,0.0305093944512243
27139,MN,Minnesota,Scott County,2035,1795.91,1127.832,751.888,640.122,872.633,Moderate,0.02756408122518738
27139,MN,Minnesota,Scott County,2041,1620.77,1017.844,678.562,577.697,787.532,Moderate,0.027802901446049202
27141,MN,Minnesota,Sherburne County,2026,1299.996,816.397,544.265,463.362,631.668,High,0.019320451885757966
27141,MN,Minnesota,Sherburne County,2030,1222.945,768.009,512.006,435.898,594.229,High,0.018988939563708916
27141,MN,Minnesota,Sherburne County,2035,1290.341,810.334,540.223,459.921,626.977,Moderate,0.019804484357937246
27141,MN,Minnesota,Sherburne County,2041,1232.097,773.757,515.838,439.16,598.676,Low,0.02113554855059302
27143,MN,Minnesota,Sibley County,2026,151.982,95.445,63.63,54.172,73.848,High,0.002258752344966501
27143,MN,Minnesota,Sibley County,2030,157.23,98.74,65.827,56.042,76.398,Moderate,0.0024413438119465047
27143,MN,Minnesota,Sibley County,2035,160.149,100.574,67.049,57.083,77.817,Moderate,0.00245801151389403
27143,MN,Minnesota,Sibley County,2041,154.573,97.072,64.714,55.095,75.107,Low,0.002651562686269877
27145,MN,Minnesota,Stearns County,2026,2267.802,1424.18,949.453,808.32,1101.925,High,0.03370392119464823
27145,MN,Minnesota,Stearns County,2030,2180.054,1369.074,912.716,777.044,1059.288,High,0.03385019511337551
27145,MN,Minnesota,Stearns County,2035,2469.362,1550.759,1033.84,880.163,1199.863,Moderate,0.03790039246162075
27145,MN,Minnesota,Stearns County,2041,2194.838,1378.358,918.905,782.313,1066.472,Moderate,0.03765053513493008
27147,MN,Minnesota,Steele County,2026,439.184,275.808,183.872,156.54,213.399,High,0.00652712211433995
27147,MN,Minnesota,Steele County,2030,417.021,261.889,174.593,148.64,202.63,Moderate,0.006475172925175132
27147,MN,Minnesota,Steele County,2035,373.009,234.25,156.167,132.953,181.245,Moderate,0.005725042887028101
27147,MN,Minnesota,Steele County,2041,338.9,212.83,141.886,120.795,164.672,Low,0.0058135430294289255
27149,MN,Minnesota,Stevens County,2026,151.203,94.956,63.304,53.894,73.47,High,0.002247174886379016
27149,MN,Minnesota,Stevens County,2030,177.338,111.368,74.246,63.209,86.169,Moderate,0.0027535725952999835
27149,MN,Minnesota,Stevens County,2035,137.164,86.139,57.426,48.89,66.648,Moderate,0.002105230414183147
27149,MN,Minnesota,Stevens County,2041,136.823,85.925,57.283,48.768,66.482,Low,0.0023470722347813324
27151,MN,Minnesota,Swift County,2026,104.125,65.39,43.594,37.114,50.594,High,0.001547497490629418
27151,MN,Minnesota,Swift County,2030,99.405,62.426,41.618,35.431,48.301,Moderate,0.001543484287784328
27151,MN,Minnesota,Swift County,2035,119.976,75.345,50.23,42.764,58.297,Moderate,0.0018414277744264516
27151,MN,Minnesota,Swift County,2041,112.855,70.873,47.249,40.225,54.836,Low,0.0019359282130595463
27153,MN,Minnesota,Todd County,2026,317.498,199.388,132.926,113.167,154.272,High,0.004718626600747242
27153,MN,Minnesota,Todd County,2030,313.323,196.767,131.178,111.679,152.244,Moderate,0.004865043703231665
27153,MN,Minnesota,Todd County,2035,309.225,194.194,129.462,110.218,150.253,Moderate,0.004746070210599707
27153,MN,Minnesota,Todd County,2041,351.87,220.974,147.316,125.418,170.974,Low,0.006036023667292654
27155,MN,Minnesota,Traverse County,2026,25.038,15.724,10.483,8.924,12.166,Moderate,0.00037211070321583993
27155,MN,Minnesota,Traverse County,2030,34.599,21.728,14.485,12.332,16.811,Moderate,0.0005372202148692784
27155,MN,Minnesota,Traverse County,2035,28.605,17.964,11.976,10.196,13.899,Moderate,0.0004390391507698135
27155,MN,Minnesota,Traverse County,2041,35.707,22.424,14.949,12.727,17.35,Low,0.0006125234239317452
27157,MN,Minnesota,Wabasha County,2026,229.741,144.277,96.185,81.887,111.631,High,0.003414398462821786
27157,MN,Minnesota,Wabasha County,2030,212.293,133.32,88.88,75.668,103.153,Moderate,0.0032963227462583914
27157,MN,Minnesota,Wabasha County,2035,222.212,139.549,93.033,79.204,107.973,Moderate,0.0034105677907599686
27157,MN,Minnesota,Wabasha County,2041,178.489,112.091,74.728,63.62,86.728,Low,0.0030618282264856084
27159,MN,Minnesota,Wadena County,2026,164.313,103.188,68.792,58.567,79.84,High,0.0024420058479779445
27159,MN,Minnesota,Wadena County,2030,173.024,108.659,72.439,61.671,84.072,Moderate,0.0026865788826163227
27159,MN,Minnesota,Wadena County,2035,170.832,107.282,71.522,60.89,83.007,Moderate,0.00262196756956986
27159,MN,Minnesota,Wadena County,2041,163.015,102.374,68.249,58.104,79.209,Low,0.002796385947745685
27161,MN,Minnesota,Waseca County,2026,226.565,142.283,94.855,80.755,110.088,High,0.003367194175305876
27161,MN,Minnesota,Waseca County,2030,180.064,113.08,75.387,64.181,87.493,Moderate,0.0027958950167295323
27161,MN,Minnesota,Waseca County,2035,171.444,107.667,71.778,61.108,83.304,Moderate,0.0026313611130296868
27161,MN,Minnesota,Waseca County,2041,153.928,96.667,64.445,54.865,74.794,Low,0.0026405029040202027
27163,MN,Minnesota,Washington County,2026,3379.014,2122.021,1414.681,1204.393,1641.863,High,0.050218677665129476
27163,MN,Minnesota,Washington County,2030,3312.131,2080.018,1386.679,1180.554,1609.364,High,0.05142820732685162
27163,MN,Minnesota,Washington County,2035,3468.042,2177.931,1451.954,1236.126,1685.122,Moderate,0.05322838562783122
27163,MN,Minnesota,Washington County,2041,3388.543,2128.005,1418.67,1207.79,1646.493,Moderate,0.05812750464701773
